NHPDPropertyID,PropertyName,Latitude,Longitude,PropertyStatus,TotalUnits,EarliestStartDate,EarliestEndDate,LatestEndDate
1064209,IVY COMMONS,35.9654800,-78.9085800,Active,223,1/1/98,1/1/28,1/1/28
1064211,WEST HAVEN APARTMENTS,35.7182500,-78.8561800,Active,72,1/1/98,1/1/28,1/1/28
1064212,SOMERSET COURT APARTMENTS,35.7203900,-77.8899400,Active,48,1/1/98,1/1/28,1/1/28
1064213,WOODLAND PARK APARTMENTS,35.7374600,-81.3711500,Active,64,1/1/98,1/1/28,1/1/28
1064215,WOODRIDGE APARTMENTS,35.6016300,-82.5845100,Active,160,9/1/73,1/1/28,8/1/51
1064287,CATELAND PLACE,35.7350100,-79.4769400,Active,64,1/1/98,1/1/28,1/1/28
1064360,FIRST WARD PLACE,35.2252200,-80.8337000,Active,120,9/30/67,1/1/28,1/1/28
1064401,RIVER GLEN,35.4581000,-82.5357600,Active,38,1/1/98,1/1/28,1/1/28
1064405,NORTHGATE PHASE II APARTMENTS,35.2986400,-81.2813100,Active,24,1/1/98,1/1/28,1/1/28
1064409,CAROLINA SPRING,35.9123800,-79.0941200,Active,124,1/1/98,1/1/28,1/1/28
1064448,OLDE SCHOOL COMMONS APARTMENTS,35.7126000,-78.6115700,Active,45,1/1/98,1/1/28,1/1/28
1064516,STONECREEK APARTMENTS,35.5570300,-80.8184200,Active,100,1/1/98,1/1/28,1/1/28
1064698,RIDGEWOOD APARTMENTS,35.9700300,-78.5279000,Active,50,1/1/98,1/1/28,1/1/28
1064797,PARKVIEW APARTMENTS,35.4143400,-80.8529600,Active,108,1/1/98,1/1/28,1/1/28
1064815,BARRETT PLACE II,35.5915400,-77.4010300,Active,48,1/1/98,1/1/28,1/1/28
1064865,LAKESIDE APARTMENTS,36.3006960,-76.2125540,Active,50,1/1/98,1/1/28,1/1/28
1064961,WOODLAND OLNEY SCHOOL APARTMENTS,36.3349700,-77.2040600,Active,30,1/1/98,1/1/28,1/1/28
1106513,WILRIK HOTEL APARTMENTS,35.4820270,-79.1799460,Active,41,1/1/98,1/1/28,1/1/28
1107073,FOXBOROUGH PINES,36.3185940,-78.3733750,Active,60,1/1/98,1/1/28,3/1/53
1108258,COLEY-JENKINS INDEPENDENT LIVING CENTER,36.0921300,-79.7561400,Active,40,1/1/98,1/1/28,1/1/28
1108511,MILBURNIE ROAD APARTMENTS,35.7899700,-78.6050700,Active,50,1/1/98,1/1/28,1/1/28
1117023,WOODFIELD II,34.4846600,-79.1131900,Active,26,1/1/98,1/1/28,9/20/28
1117621,WESTVIEW APARTMENTS,35.2127200,-80.0077600,Active,18,11/6/97,1/1/28,10/26/42
1122114,CEDAR VILLAGE APARTMENTS,35.5533230,-76.6286660,Active,28,1/1/98,1/1/28,10/27/28
1151335,FOREST PARK GARDENS PHASE II,35.7959810,-80.8692980,Active,40,1/1/98,1/1/28,1/1/28
1065175,,35.9179140,-79.0861410,Active,2,1/9/13,1/9/28,1/9/28
1065177,PROPERTY ACQUISITION - CARRBORO,35.9176630,-79.0864950,Active,1,1/9/13,1/9/28,1/9/28
1065211,,35.9183310,-79.0635860,Active,1,1/9/13,1/9/28,1/9/28
1065169,,35.9176000,-79.0864100,Active,1,1/10/13,1/10/28,1/10/28
1065203,,35.9103010,-79.0647690,Active,1,1/10/13,1/10/28,1/10/28
1065215,,35.9089700,-79.1142200,Active,1,1/10/13,1/10/28,1/10/28
1008780,CAC OF METROLINA #6,35.1309900,-80.8323200,Active,5,1/23/08,1/23/28,6/28/45
1009970,COMMUNITY APARTMENTS CORP OF METROLINA #7,35.4735400,-80.5961600,Active,8,1/23/08,1/23/28,1/23/28
1012143,CHC OF CABARRUS COUNTY #2,35.3922000,-80.5565030,Active,7,1/23/08,1/23/28,8/26/47
1065089,COMMUNITY APARTMENTS CORP OF RANDOLPH COUNTY,35.6833720,-79.8352160,Active,10,1/23/08,1/23/28,1/23/28
1065358,,35.6004800,-80.8045280,Active,1,1/24/13,1/24/28,1/24/28
1065048,HOUSING FOR NEW HOPE,35.9935600,-78.8905420,Active,10,1/30/08,1/30/28,1/30/28
1064071,FOX HOLLOW,34.7915700,-77.4316500,Active,44,1/1/06,2/8/28,1/1/36
1011260,,35.2675720,-81.1886890,Active,4,2/26/08,2/26/28,2/26/28
1118408,DEERFIELD II,35.6819200,-77.6448200,Active,20,3/14/78,2/29/28,8/31/40
1118407,WINTERVILLE COURT,35.5320600,-77.3973500,Active,30,3/14/78,3/1/28,12/31/38
1128111,,35.2623170,-80.8519870,Active,2,3/29/18,3/29/28,3/29/28
1147323,M06MAGNOLIAPARKLP RH,35.1775700,-80.9326400,Active,24,10/3/06,4/7/28,4/7/28
1064122,TERRACE SPRING,35.8359280,-78.5705850,Active,48,1/1/07,4/24/28,1/1/37
1064105,EDENBRIDGE,34.7323800,-76.7586600,Active,40,1/1/07,4/28/28,1/1/37
1017465,BEAUMONT AVENUE APARTMENTS,36.1049000,-79.4148690,Active,100,2/1/73,4/30/28,4/30/28
1064668,LIFE HOUSE OF GREENVILLE,35.5781100,-77.3410200,Active,20,2/1/02,5/12/28,5/12/28
1012295,MAPLE RIDGE APARTMENTS - PHASE 3,35.0655590,-79.0404890,Active,80,5/30/08,5/30/28,1/1/40
1064752,BLANTON GREEN III APARTMENTS,35.0929100,-78.9405500,Active,36,1/1/07,5/30/28,1/1/37
1065558,THE ARC OF NC,34.2466930,-77.8954990,Active,4,5/30/08,5/30/28,5/30/28
1065568,,34.2066480,-77.9418760,Active,4,5/30/08,5/30/28,5/30/28
1023152,COSMO AND LEWIS ESTATES,35.7518300,-78.6181300,Active,14,11/3/89,6/1/28,8/10/33
1128121,,35.9972040,-78.9002110,Active,6,6/5/08,6/5/28,6/5/28
1107644,English Hills LLC,35.2351820,-82.7434330,Active,40,1/1/06,6/13/28,1/1/36
1064282,MAPLE RIDGE,35.0642900,-79.0408400,Active,48,1/1/08,6/18/28,1/1/38
1063134,WALKER LANDING APARTMENTS,36.2896200,-76.2341200,Active,155,8/1/74,6/30/28,3/1/49
1063181,CAROLINA COVE APARTMENTS,35.5918000,-77.3878400,Active,100,5/1/74,6/30/28,1/1/40
1106377,SUGAR HILL APARTMENTS,35.3419400,-82.4308300,Active,40,1/1/07,6/30/28,1/1/37
1116052,HICKORY HOLLOW APARTMENTS,35.4867170,-83.0025140,Active,72,4/13/78,6/30/28,6/30/28
1009303,MILSTEAD WOODS,36.1479450,-81.1492190,Active,41,7/15/13,7/15/28,2/6/34
1118594,ARDEN TOWN VILLAS,35.4582890,-82.5157660,Active,52,12/6/78,7/23/28,7/23/28
1064988,CREEKSIDE CORNERS III NEW CONSTR,35.5003230,-80.8527320,Active,3,7/30/08,7/30/28,7/30/28
1063184,WNC MITCHELL COUNTY GROUP HOME,36.0121200,-82.1643100,Active,7,3/23/90,9/1/28,8/25/33
1065315,,35.4922980,-80.6142020,Active,1,9/4/13,9/4/28,9/4/28
1011890,APARTMENT 4,35.9448470,-77.8035890,Active,4,9/25/08,9/25/28,9/25/28
1115613,PINE NEEDLE APARTMENTS,35.4525470,-82.5087340,Active,46,1/31/79,10/17/28,10/17/28
1121882,GROVE CREEK APARTMENTS,34.9640270,-77.9677080,Active,36,12/20/79,10/29/28,10/29/28
1121100,OAKWOOD VILLAGE APARTMENTS,35.3824600,-81.9641200,Active,28,8/12/98,11/24/28,1/1/29
1009064,GOLER MANOR,36.1021190,-80.2421910,Active,79,12/11/08,12/11/28,9/4/47
1119722,CROSS CREEK APARTMENTS,35.8814740,-81.5140300,Active,65,4/11/78,12/25/28,12/25/28
1063817,SACRED HEART VILLAS,33.9509460,-78.0349920,Active,44,1/1/99,1/1/29,1/1/29
1063838,E K BEST JR VILLAGE APARTMENTS PHASE II,35.2719600,-77.5651100,Active,50,1/1/99,1/1/29,1/1/30
1064217,BRAXTON MANOR,35.7235200,-79.4603600,Active,32,1/1/99,1/1/29,1/1/29
1064219,CROSSWINDS GREEN II,34.9974500,-78.9188200,Active,48,1/1/99,1/1/29,1/1/31
1064227,MEADOW SPRING APARTMENTS,35.7817100,-78.7229500,Active,33,1/1/99,1/1/29,1/1/29
1064411,PAMLICO APARTMENTS,35.2272100,-80.8159000,Active,32,1/1/99,1/1/29,2/27/32
1064433,CHAPMAN POINTE,35.3032200,-81.1674000,Inconclusive,76,1/1/99,1/1/29,1/1/29
1064939,PARTNERSHIP VILLAGE,36.1281100,-79.7917000,Active,32,1/1/99,1/1/29,1/1/29
1064942,TURNBRIDGE APARTMENTS PHASE II,36.1469300,-79.7795500,Inconclusive,60,1/1/99,1/1/29,1/1/29
1102697,WESTWOOD PARK APARTMENTS,35.7993600,-78.8713500,Active,72,1/1/99,1/1/29,1/1/29
1106299,PIRATES MOOR TOWNHOMES,36.0050140,-75.6561950,Active,44,1/1/99,1/1/29,1/1/29
1106393,THE MEADOWS,36.0101400,-79.8078600,Active,72,1/1/99,1/1/29,1/1/29
1106503,LAUREL POINTE,35.6931040,-80.5255160,Active,100,1/1/99,1/1/29,1/1/29
1106637,WHITE LAUREL,36.2125170,-81.6413050,Active,42,1/1/99,1/1/29,1/1/29
1106761,CREEKSIDE AT BELLEMEADE,35.9305620,-79.9818240,Active,76,1/1/99,1/1/29,1/1/29
1107351,WYNWOOD PLACE,35.7703200,-78.6197800,Inconclusive,24,1/1/99,1/1/29,1/1/29
1107484,CHARLOTTE SPRING,35.3115150,-80.8353740,Active,76,1/1/99,1/1/29,1/1/29
1107544,CANNON PLACE APARTMENTS,36.0798790,-79.3910280,Active,74,1/1/99,1/1/29,7/1/51
1107655,FOXRIDGE APARTMENTS,35.9300830,-78.8133580,Active,92,1/1/99,1/1/29,1/1/29
1107734,EV WILKINS COURT HOMES,35.8804590,-76.6172260,Active,16,1/1/99,1/1/29,1/1/29
1108518,ST LEO'S PLACE AT GREAT OAKS,36.0842400,-79.7784200,Active,44,1/1/99,1/1/29,1/1/29
1115527,NEW HORIZONS APARTMENTS,35.5546100,-77.0618200,Active,24,1/1/99,1/1/29,10/14/29
1117074,HILLSIDE APARTMENTS,35.4662600,-81.2642800,Active,20,1/1/99,1/1/29,10/28/29
1117094,BERRY PARK APARTMENTS,34.3227600,-78.8314200,Active,18,1/1/99,1/1/29,7/5/29
1118921,SNOW HILL GREEN APARTMENTS,35.4512400,-77.6846880,Active,48,11/9/83,1/1/29,3/31/29
1121609,SANTREE COMMONS,35.8408900,-77.0798300,Active,24,1/1/99,1/1/29,12/9/29
1108458,WATERFORD PLACE APARTMENTS,36.0664460,-76.6236320,Active,50,8/1/74,1/2/29,1/1/40
1064176,,35.7741290,-78.6456290,Active,12,1/5/09,1/5/29,1/5/29
1065016,HOLMAN HOMES DEVELOPMENT,35.9883840,-78.8856200,Active,20,1/8/09,1/8/29,1/8/29
1121857,MEADOWVIEW APARTMENTS,35.8036760,-79.7964920,Active,40,3/15/96,3/7/29,3/7/29
1064734,SOUTHVIEW VILLAS,34.9726500,-78.9235400,Active,64,1/1/08,3/10/29,1/1/38
1065103,CROWELL PARK Apartments,35.5627460,-82.6386780,Active,63,1/1/08,4/1/29,1/1/38
1065530,,35.7740360,-80.8872390,Active,1,4/25/14,4/25/29,4/25/29
1063401,RALPH CLAYTON HOMES,36.0777700,-79.3875940,Active,100,4/10/19,4/30/29,4/30/29
1118678,CHURCH STREET APARTMENTS,35.5798500,-80.8143400,Active,30,6/1/79,5/19/29,3/31/39
1065200,EASTSIDE GREEN APARTMENTS III,35.0212400,-78.7868300,Active,48,5/30/09,5/30/29,9/21/32
1124609,WESTRIDGE PLACE,35.6911890,-80.5178680,Active,60,1/1/08,6/17/29,1/1/38
1126910,SHERWOOD PLACE,35.6829100,-79.8366700,Active,40,1/1/08,6/17/29,1/1/38
1065181,E-4 AND E-8 ABBY COURT,35.9063000,-79.0844300,Active,2,4/9/96,6/18/29,6/18/29
1063131,BROOKBERRY PARK APARTMENTS,34.3303800,-78.7108800,Active,50,1/1/07,6/30/29,1/1/37
1065554,THE POINTE AT TAYLOR ESTATES,34.2566370,-77.9464340,Active,144,6/30/09,6/30/29,6/30/29
1122055,JACOBS SQUARE APARTMENTS,35.0019690,-78.3123710,Active,21,7/30/99,7/22/29,7/22/29
1065524,,35.7716480,-80.8894850,Active,1,7/28/14,7/28/29,7/28/29
1065526,,35.7715440,-80.8888570,Active,1,7/28/14,7/28/29,7/28/29
1064992,,36.3660700,-80.7236700,Active,1,8/19/09,8/19/29,8/19/29
1065218,,35.2569960,-81.1764370,Active,2,8/26/09,8/26/29,8/26/29
1063182,SPRING VALLEY APARTMENTS,35.9573800,-79.9988200,Active,79,5/1/70,8/31/29,4/1/48
1063423,BURLINGTON HOMES,36.0851200,-79.4313100,Active,100,8/1/15,8/31/29,10/1/60
1065400,WAKEFIELD MANOR,35.9412730,-78.5464920,Active,39,8/31/09,8/31/29,8/31/29
1065412,HOPE CREST,35.7779660,-78.6125240,Active,10,9/8/09,9/8/29,10/8/29
1062966,CABARRUS ARMS APARTMENTS,35.4846500,-80.6332200,Active,76,6/1/74,9/29/29,9/29/29
1063361,PARKSIDE APARTMENTS,36.0509800,-79.7968700,Active,71,5/1/70,9/30/29,7/1/49
1147330,,34.2064660,-77.9426570,Active,16,10/8/09,10/8/29,10/8/29
1121065,ROBINWOOD,36.1148100,-80.0968200,Active,84,1/1/89,10/17/29,10/17/29
1064996,ACQUISITION/RENOVATION-1109 ROSEDALE AVE,35.9888330,-78.9214870,Active,1,10/26/19,10/26/29,10/26/29
1117394,WOODRIDGE VILLAGE APARTMENTS,35.2150400,-78.0603400,Active,50,5/28/80,11/14/29,11/14/29
1119687,EDGEWOOD PLACE APARTMENTS,35.3687510,-80.1943560,Active,56,3/28/77,11/23/29,11/23/29
1063409,BROOKWOOD APARTMENTS,36.4072600,-78.9651200,Active,90,12/1/74,11/30/29,1/1/30
1063375,GATEWOOD VILLAGE,34.9784950,-80.4498330,Active,40,6/19/90,12/1/29,7/31/39
1064337,ELMHURST APARTMENTS,35.9013220,-77.5423600,Active,50,7/1/78,12/1/29,11/30/34
1065437,CASA4761-4761 BLUEBIRD CT,35.7816620,-78.7198060,Active,10,12/22/09,12/22/29,6/29/30
1118537,STONEBRIDGE APARTMENTS,35.7425880,-81.6577500,Active,60,12/4/79,12/24/29,12/24/29
1120685,WOODS II,36.3307700,-78.4384800,Active,72,7/28/78,12/24/29,4/24/43
1065506,Salisbury CDC,35.6683320,-80.4850140,Active,1,12/31/14,12/31/29,12/31/29
1063824,ANDREWS HEIGHTS,36.1073200,-80.2191900,Active,56,1/1/00,1/1/30,1/1/30
1063826,ARROWOOD VILLAS,35.1377570,-80.8885150,Active,120,1/1/00,1/1/30,8/1/52
1063828,BAKER HOUSE APARTMENTS,34.6268500,-79.0059300,Active,13,1/1/00,1/1/30,1/1/30
1063830,BAY RIVER APARTMENTS,35.1314830,-76.7818280,Active,20,1/1/00,1/1/30,1/1/30
1063834,CEDAR BLUFFS APARTMENTS,35.3473700,-82.4409100,Active,64,1/1/00,1/1/30,7/1/53
1063842,Kingsgate South Apartments,36.0474200,-79.8019500,Active,36,1/1/00,1/1/30,1/1/30
1063844,LINCOLN HEIGHTS APARTMENTS,35.2627300,-80.8522500,Active,60,1/1/00,1/1/30,1/1/30
1063846,LONGLEAF APARTMENTS,34.6209000,-78.9839000,Active,36,1/1/00,1/1/30,1/1/30
1063848,PRAIRIE BUILDING,35.7789400,-78.6378500,Active,11,1/1/00,1/1/30,1/1/30
1063850,PRESSLEY RIDGE,35.1946000,-80.8948900,Active,505,11/1/69,1/1/30,1/1/30
1063852,SEVEN OAKS OF PENDER,34.5401400,-77.9182500,Active,40,1/1/00,1/1/30,1/1/30
1063858,VILLA TRACE,36.2875500,-80.3709200,Active,48,1/1/00,1/1/30,1/1/30
1063860,WILLOW SPRING APARTMENTS,35.5987600,-77.4150200,Active,33,1/1/00,1/1/30,1/1/30
1064450,THE LANDINGS II APARTMENTS,35.2328700,-81.1811400,Active,48,1/1/00,1/1/30,1/1/30
1064494,GRAINGER PLACE APARTMENTS,35.2724200,-77.5761800,Active,57,1/1/00,1/1/30,1/1/30
1064519,PARKVIEW APARTMENTS,36.0695200,-79.7550900,Active,82,1/1/00,1/1/30,1/1/30
1064522,MOUNT OLIVE SCHOOL APARTMENTS,35.2000500,-78.0704200,Inconclusive,19,1/1/00,1/1/30,1/1/30
1064530,PINE HILLS,35.7676500,-78.6115000,Active,48,1/1/00,1/1/30,1/1/30
1064824,NHS SCATTERED SITE,35.5944460,-82.5577330,Active,16,1/1/00,1/1/30,1/1/30
1064843,WILLOW RUN,35.7234800,-81.6713300,Active,24,1/1/00,1/1/30,1/1/30
1064863,ROCKWOOD NORTH,35.9571230,-78.9566200,Active,24,1/1/00,1/1/30,1/1/30
1064870,TRINITY RIDGE APARTMENTS,35.8042200,-78.7346200,Active,48,1/1/00,1/1/30,1/1/30
1064909,GRIFFITH COMMONS APARTMENTS,36.0456520,-80.3080310,Active,74,1/1/00,1/1/30,5/1/52
1064910,OAK GROVE VILLAGE,36.4159310,-81.4607880,Active,30,1/1/00,1/1/30,1/1/30
1064935,LADEARA CREST ESTATES APARTMENTS,36.1241020,-80.2216460,Active,245,1/1/00,1/1/30,1/1/30
1106467,VILLAGE AT GREENFIELD,34.2138400,-77.9345400,Active,426,1/1/00,1/1/30,1/1/30
1106551,WILLOW RIDGE APARTMENTS,36.0393710,-79.7601320,Active,76,1/1/00,1/1/30,1/1/30
1106630,WINDRUSH APARTMENTS,35.8033300,-80.8531400,Active,76,1/1/00,1/1/30,1/1/30
1106642,FRANKLIN RIDGE APARTMENTS,35.9896210,-80.0353940,Active,48,1/1/00,1/1/30,1/1/30
1106748,SUMMERCHASE APARTMENTS,35.6031250,-78.8050760,Active,46,1/1/00,1/1/30,1/1/30
1106838,SAVANNAH PLACE,35.9031810,-78.9071650,Active,84,1/1/00,1/1/30,1/1/30
1107040,TRINITY COMMUNITY APARTMENTS,35.2163820,-80.7916210,Active,24,1/1/00,1/1/30,1/1/30
1107151,PATRIOTS POINTE AT COLONIAL HILLS,35.3647280,-80.5749920,Active,76,1/1/00,1/1/30,1/1/30
1107275,MADISON GLEN APARTMENTS,35.8720400,-78.6933130,Active,104,1/1/00,1/1/30,1/1/30
1107284,PARKVIEW APARTMENTS (GREENSBORO),36.0702090,-79.7557510,Active,82,1/1/00,1/1/30,1/1/30
1107323,FIRST WARD PLACE II,35.2260300,-80.8346900,Active,72,1/1/00,1/1/30,1/1/30
1107412,BARDEN RIDGE,36.3911310,-78.9928750,Active,48,1/1/00,1/1/30,1/1/30
1107418,SPRING BRANCH APARTMENTS,34.2555590,-77.8824130,Active,100,6/1/74,1/1/30,1/1/30
1107460,CARRIAGE COURT APARTMENTS,35.9709950,-77.8918740,Active,48,1/1/00,1/1/30,1/1/30
1107635,CHANDLER RIDGE APARTMENTS,35.6502990,-78.7078910,Active,228,1/1/00,1/1/30,1/1/30
1107750,WHITFORD PLACE APARTMENTS,36.0401570,-80.2025450,Active,76,1/1/00,1/1/30,1/1/30
1108243,NHS MONTFORD BROAD,35.6039150,-82.5478410,Active,16,1/1/00,1/1/30,1/1/30
1108288,PALADIN VILLAGE APARTMENTS,35.6211610,-77.4096550,Active,48,1/1/00,1/1/30,1/1/30
1116014,PINEY POINTE,34.8998900,-79.7005600,Active,24,1/1/00,1/1/30,1/3/31
1117715,BRIARWOOD APARTMENTS,36.2380500,-80.8318400,Active,36,1/1/00,1/1/30,1/25/32
1119689,NORTHPOINT APARTMENTS,35.2177260,-78.0599670,Active,24,1/1/00,1/1/30,1/5/31
1065230,RANDALL PLACE,35.3805670,-77.9198070,Active,40,1/1/08,1/5/30,1/1/38
1155274,,35.3773420,-77.9772720,Active,4,1/6/20,1/6/30,1/6/30
1155276,,36.0843330,-79.1144750,Active,1,1/17/20,1/17/30,1/17/30
1117350,MELBOURNE APARTMENTS,36.2876400,-76.2069670,Active,8,5/4/79,1/24/30,1/24/30
1118409,QUAIL RIDGE APARTMENTS,35.7748900,-77.3676600,Active,35,2/11/80,1/29/30,9/30/32
1063297,SERVING CUP GREEN LEVEL APARTMENTS,35.7845700,-78.8934900,Active,12,2/1/10,2/1/30,12/8/49
1128128,,35.6103510,-77.3835130,Active,1,4/22/15,4/22/30,4/22/30
1124616,DHIC-WAKEFIELD MANOR,35.9417100,-78.5465800,Active,96,1/1/08,5/10/30,1/1/38
1065369,WELLSPRING VILLAGE,35.3770980,-80.6734090,Active,48,1/1/09,5/13/30,1/1/39
1110257,SANDALWOOD II APARTMENTS,35.6748300,-81.2064000,Active,56,10/13/78,5/25/30,12/7/44
1063290,PARKER HEIGHTS APARTMENTS,35.2204900,-80.8823300,Active,100,8/1/70,5/31/30,8/1/42
1065425,,35.7353500,-78.6273300,Active,22,6/30/10,6/30/30,6/30/30
1012419,LIFE HOUSE OF DURHAM,36.0408750,-78.8943540,Active,240,7/14/10,7/14/30,7/14/30
1126911,MAPLE COURT APARTMENTS,36.0411710,-78.8946300,Active,24,7/15/10,7/15/30,7/15/30
1147329,BEAL VILLAGE APARTMENTS AND BOONE VILLAGE APARTMENTS,35.9285100,-77.8106400,Active,12,7/21/10,7/21/30,7/21/30
1137781,RANDOLPH HILLS,35.1946240,-80.8034950,Active,168,12/1/81,7/31/30,7/31/30
1120526,MAXTON HOUSING AUTHORITY SCATTERED SITES,34.7326950,-79.3415520,Active,90,8/18/80,8/6/30,11/30/34
1065242,PARTNERSHIP HOMES III,36.1279000,-79.7932100,Active,12,8/21/10,8/21/30,8/21/30
1065633,HUNTER'S HILL APARTMENTS,36.0752380,-80.2552080,Active,12,8/30/10,8/30/30,8/30/30
1016023,SOUTHSIDE ACRES APARTMENTS,35.9237400,-77.7838100,Active,75,6/1/74,8/31/30,3/6/33
1063669,JAMES WALKER APARTMENTS,34.2408600,-77.9364100,Active,37,1/1/90,9/1/30,9/1/30
1065518,,35.1814000,-78.9886500,Active,48,9/15/10,9/15/30,9/15/30
1118928,ACADEMY HEIGHTS,35.3632200,-81.9708100,Active,8,9/28/00,9/21/30,9/21/30
1121121,GIBSONVILLE VILLAGE APARTMENTS,36.1002800,-79.5486750,Active,25,3/31/81,9/25/30,11/1/42
1120054,NORTH TOE APARTMENTS,35.9068760,-82.0667060,Active,31,10/8/80,9/26/30,9/26/30
1063175,THE OAKS AT SILVER RIDGE,35.9642500,-79.9546380,Active,100,2/1/76,9/29/30,1/1/41
1063310,BRIARCLIFF MANOR,35.4860000,-77.3946990,Active,40,11/1/78,11/1/30,11/30/35
1008745,CAC OF CLEVELAND COUNTY #2,35.2766000,-81.5635300,Active,10,11/4/10,11/4/30,11/4/42
1120430,WILSHIRE APARTMENTS,35.7980000,-77.6413000,Active,48,8/20/81,11/5/30,4/30/37
1116731,THE VERANDA LANDURA MANAGEMENT,35.5883700,-77.5858700,Active,8,11/28/00,11/21/30,11/21/30
1115890,WOODRUN APARTMENTS,36.2691700,-80.8507130,Active,58,5/27/81,11/27/30,11/27/30
1063339,GOLDEN POND MANOR,34.7218560,-79.3616100,Active,32,1/29/91,12/1/30,5/29/35
1115064,TWIN OAK APARTMENTS,35.4322400,-83.4484730,Active,12,2/19/81,12/28/30,12/28/30
1119145,LAUREL HILL APARTMENTS,34.8686700,-76.8879300,Active,50,5/24/83,12/29/30,12/29/30
1065431,AUTUMN SPRING,35.8142890,-78.5775430,Active,92,12/31/10,12/31/30,6/28/31
1024149,NAPLES TERRACE APARTMENTS,36.0035400,-78.8657700,Active,159,1/1/01,1/1/31,5/1/53
1063215,LEDGEWOOD VILLAGE,35.5710400,-82.5185100,Active,180,3/1/76,1/1/31,10/1/59
1063864,BRYSON CREEK APARTMENTS,35.4330730,-83.4552380,Active,40,1/1/01,1/1/31,1/1/31
1063874,KINGSTON RIDGE APARTMENTS,35.8832200,-80.1148300,Active,60,1/1/01,1/1/31,1/1/31
1063876,LAUREL POINTE II APARTMENTS,35.3847100,-77.8989700,Active,48,1/1/01,1/1/31,1/1/35
1063878,LYONS WALK APARTMENTS,36.1245990,-80.0913000,Active,72,1/1/01,1/1/31,1/1/31
1063880,MORGANS RIDGE APARTMENTS,35.7175700,-77.9631400,Active,48,1/1/01,1/1/31,1/1/31
1063882,RHODE ISLAND MILL,36.5127500,-79.7532100,Active,64,1/1/01,1/1/31,1/1/31
1063884,RIDGE RUN APARTMENTS,35.3640900,-80.1766100,Active,48,1/1/01,1/1/31,1/1/31
1063888,SUMMER PLACE APARTMENTS,35.7176920,-77.8882810,Active,48,1/1/01,1/1/31,1/1/31
1063890,VESPERS APARTMENTS,36.0685300,-80.2107000,Active,28,10/1/77,1/1/31,9/27/35
1063892,WHITE OAK MANOR APARTMENTS,34.6952460,-77.1354570,Active,40,1/1/01,1/1/31,1/1/31
1063896,WINDHILL,36.1219200,-79.7439900,Active,60,1/1/01,1/1/31,1/1/31
1063898,WOOD HAWK APARTMENTS,35.9182200,-77.7934500,Active,58,1/1/01,1/1/31,1/1/31
1064403,CROWELL SQUARE,35.5426610,-82.6229760,Active,40,1/1/01,1/1/31,4/29/31
1064756,THE LANDINGS AT STEELE CREEK,35.1468100,-80.9746300,Active,48,1/1/01,1/1/31,1/1/31
1064899,CREEKSIDE APARTMENTS,35.9730500,-78.5066700,Active,38,1/1/01,1/1/31,1/1/52
1064927,AZALEA TERRACE FKA KIMBERLY PARK,36.1114490,-80.2466410,Active,100,1/1/01,1/1/31,1/1/31
1064937,PARTNERSHIP VILLAGE PHASE II,36.1281000,-79.7918000,Active,24,1/1/01,1/1/31,1/1/31
1106398,COBBLERS STATION APARTMENTS,35.5943980,-78.4869000,Active,72,1/1/01,1/1/31,1/1/31
1106964,THE VILLAS AT TWIN CEDARS,35.7558900,-81.3027000,Active,72,1/1/01,1/1/31,1/1/35
1107010,FOREST GLEN APARTMENTS,35.9361800,-78.8992100,Active,92,1/1/01,1/1/31,5/1/53
1107019,DUNBAR PLACE APARTMENTS,35.4638540,-82.5112870,Active,74,1/1/01,1/1/31,1/1/31
1107173,WEATHERSTONE PARK,35.1250000,-77.1032300,Active,44,1/1/01,1/1/31,1/1/31
1108391,LAKEMOOR APARTMENTS,35.9434250,-78.9179190,Active,160,1/1/01,1/1/31,1/1/31
1115441,LANDMARK APARTMENTS,34.3313900,-78.6906200,Active,21,1/1/01,1/1/31,9/20/31
1120570,LITTLETON ELDERLY APARTMENTS,36.4122500,-77.8718580,Active,24,1/1/01,1/1/31,9/17/31
1121190,CAMBRIDGE CREEK APARTMENTS,35.9030400,-80.5452400,Active,28,10/24/00,1/1/31,4/10/31
1063431,MAYFIELD MEMORIAL APARTMENTS,35.2823700,-80.8112800,Active,60,8/1/85,1/14/31,8/1/45
1064305,FAIRVIEW MANOR APARTMENTS,35.3964900,-78.8308700,Active,32,1/1/09,1/21/31,1/1/39
1065065,HNH_WILLIAMS SQ APARTMENTS,36.0428000,-78.8925900,Active,24,1/26/11,1/26/31,1/26/31
1064847,BROOKRIDGE,35.7272600,-78.6450500,Active,40,1/1/10,2/14/31,1/1/40
1121269,SMOKEY RIDGE APARTMENTS,35.3043070,-82.4719220,Active,56,3/4/81,2/18/31,2/18/31
1010993,KINROSS PLACE,35.2197400,-81.1685600,Active,12,2/21/11,2/21/31,3/5/48
1065216,,35.2568960,-81.1764610,Active,4,2/21/11,2/21/31,2/21/31
1065220,,35.2569200,-81.1762900,Active,1,2/24/11,2/24/31,2/24/31
1063142,ROLLING MEADOWS APARTMENTS,35.9190210,-77.8130730,Active,130,1/1/07,2/28/31,1/1/37
1063014,CAROLINA GARDEN APARTMENTS,35.2608200,-81.3161400,Active,50,12/1/80,3/11/31,1/1/36
1064903,MAPLEWOOD SQUARE,35.9952400,-78.9228600,Active,32,1/1/09,3/16/31,1/1/39
